packet_size,protocol_type,duration,source_bytes,destination_bytes,count,same_srv_rate,serror_rate,threat
47,3,0.4251627879115006,31,85,9,0.03268199549253901,0.7095654149172905,1
909,0,0.2581098606054246,4515,3315,5,0.9815792142448618,0.06337259676839511,0
1239,3,0.46101455792135737,115,1807,8,0.7424121756376643,0.02300634845051998,0
171,1,0.000884602591471606,2491,3991,2,0.7105113044838615,0.053758871226645744,0
97,2,0.08301540827581205,7015,86,4,0.24752697076423003,0.9172111546881774,1
79,1,0.8919474202553196,1283,3891,2,0.824510030049144,0.020678694217278717,0
446,3,0.8727382583043914,2267,3665,3,0.7723814198495523,0.020619259914155155,0
340,1,0.1446884188814167,3110,1241,1,0.9850417210636454,0.06947138769007913,0
955,1,0.9428303660403093,1189,2581,7,0.8054128649536783,0.020926196475726657,0
1173,0,0.21556171522458645,1620,3855,5,0.7047354899539493,0.07593790695717904,0
83,3,1.1742394036731092,5823,63,65,0.04358052332446842,0.46124550867695885,1
542,3,0.7473308719279693,4682,3744,5,0.8747409112693016,0.01389804089783242,0
1093,1,0.9192786071048445,587,852,9,0.7123840108853576,0.04506625855192793,0
99,1,0.2588267896343327,1934,731,5,0.755177185137058,0.0865911833239811,0
40,2,0.020923559798795455,8796,39,6,0.29120105917289557,0.4013896505782577,1
1972,2,0.43554627977556415,69,65,8,0.19819728317181928,0.7718678212608486,1
1206,3,0.22837093697750765,455,1782,8,0.9347573950506953,0.05836985628527757,0
1492,1,0.2715957541842061,1410,2673,1,0.8093283162326181,0.09915389019869764,0
1067,2,0.011513295869608864,82,48,1,0.15006389555566432,0.7442470702378632,1
42,2,0.11994391193084408,5378,73,12,0.10165794336918944,0.8152732256618547,1
1171,3,0.8066360556820354,3893,3988,6,0.8531380165599217,0.09807879654569014,0
236,2,0.0705768253040141,2066,580,3,0.9725875136238049,0.07387184676971127,0
1411,3,0.014284947129339587,1855,2577,10,0.7107469567863193,0.08984350927243613,0
606,0,0.8626989362628197,1660,4433,10,0.9011407463665072,0.08976732775887188,0
442,2,0.2547972148308416,3418,4004,1,0.9763603925614834,0.02466945482333114,0
84,1,0.3911632530289493,8607,55,6,0.23447659629602294,0.6655441265079978,1
887,2,0.9180438693558253,2884,838,2,0.8595630385654924,0.01183110971703415,0
346,2,0.5524312883300702,4823,3793,3,0.7546325589083973,0.04403500591094653,0
119,1,0.20510379880062013,1061,630,1,0.864861544898614,0.00533717828101995,0
616,0,0.5383911769974734,3545,716,6,0.7573079341081254,0.011495762327578663,0
1299,0,0.7754446361321672,416,2784,10,0.7963966784044154,0.08228044812354679,0
451,3,0.8482943633233443,4071,2124,6,0.948077519894764,0.07051384509777474,0
599,2,0.35833100167582843,2987,4249,8,0.9115166893349613,0.025782771449482756,0
922,3,0.22327799992196562,4217,408,3,0.986016528891005,0.06075424899918447,0
828,2,0.455212975548142,1959,4323,1,0.8664670528612224,0.03903478191125194,0
43,0,3.613445438446582,8134,8689,10,0.12194841418799245,0.8103331149832538,1
95,3,0.3173108331118354,4834,537,1,0.8330498375100219,0.07638963994063618,0
1361,0,0.020205249440735984,76,7777,85,0.14540480626451335,0.7837274983010618,1
1377,2,0.12220338348047421,3846,4618,7,0.7898154586303671,0.03896852223755342,0
1366,2,0.9022029884540622,1797,4514,9,0.8710820614612245,0.022643823522442676,0
667,0,0.8102301860992914,300,371,1,0.8339616568341972,0.047842057339782564,0
596,1,0.22875682301057076,1454,2004,2,0.7647468765815917,0.019909686416538053,0
194,2,0.28769179596033634,864,1999,7,0.9662892195240318,0.01609556326597955,0
589,0,0.16057495789525933,4137,3231,7,0.9795438654139044,0.03331385127542472,0
783,3,0.8149075866198521,2866,1078,2,0.9984342284994439,0.06719314322564668,0
49,1,0.23791195814965116,9917,44,94,0.3499063795619098,0.7907888021261122,1
65,1,0.19368693167469953,3408,568,8,0.8877789394165109,0.04461053618319188,0
632,2,0.6875390024964138,3025,3226,1,0.9132944893962018,0.04489273164740851,0
1474,3,0.11684903846513472,1936,4855,8,0.7132992842482183,0.019738658215362692,0
1138,3,0.8878803359746293,1249,450,6,0.79223512251459,0.044921981726786964,0
660,3,0.9054946395197736,2850,2978,5,0.8458475287258275,0.06812750089170527,0
866,2,0.8291802130624517,4865,124,3,0.7366305358078697,0.06430565608647838,0
491,2,0.8502475319648505,3121,3515,3,0.8169753149144342,0.025275535248123572,0
1258,2,0.9030796029875434,4093,2955,4,0.7261015578034417,0.05408157965754195,0
564,0,0.11296134046705186,2330,711,8,0.9777281866553131,0.05547559685950895,0
724,3,0.0022880176477489966,664,530,5,0.7929552083343574,0.08385175931642405,0
806,0,0.5843415241375071,2689,4885,1,0.7581876664514813,0.06048013517597215,0
348,2,0.7683139587595604,4710,4061,8,0.8273815144741182,0.03098129101099635,0
43,1,0.4748322696935369,8370,8674,43,0.5345484904961605,0.3300930317044592,1
537,0,0.2619435391069549,2216,2052,5,0.7546080802114515,0.0012378921721228676,0
1075,0,0.44818552510751763,70,7,47,0.4941470903226114,0.5664778394103532,1
109,2,0.7901258924083402,3873,3097,9,0.7099101676819396,0.09711715856048962,0
1405,0,0.046833128527987655,9195,7028,54,0.09985692426614425,0.7700885487184146,1
81,0,0.07364299668106311,23,9969,9,0.1031656164031571,0.3846554692618579,1
805,3,0.895947967000492,1465,751,8,0.8367543416688634,0.0905586084901927,0
93,0,0.12267782718806514,14,63,17,0.1997713844012556,0.8994480511642888,1
1240,0,0.6461632452257448,90,132,1,0.7011762711526449,0.059326387007712526,0
1230,1,0.033636715789076455,3012,951,7,0.8162674888843228,0.06802869066961968,0
560,2,0.9269913040395107,2993,3739,6,0.9762401981389747,0.020937476528201715,0
638,1,0.7622887535193873,729,1649,5,0.9509824114162995,0.04336239666023028,0
143,3,0.6684981654861396,404,667,6,0.7383676125601959,0.03338157818150496,0
1018,1,0.8228534048706742,1499,2198,6,0.7626976509131682,0.09893660070548761,0
1131,3,0.8644999292316614,4930,49,4,0.7390096448711189,0.018994615283175975,0
84,3,4.700882933195127,60,7728,19,0.5403875769583956,0.6761596643383576,1
876,2,0.904446853825492,3263,4570,2,0.8744064759663442,0.05117758557473284,0
317,3,0.12055758379424086,4570,1969,6,0.7444072482498916,0.09045555334738911,0
147,2,0.7830914306874438,3865,4273,7,0.950622862112652,0.0805746444011381,0
1692,0,3.059314352048509,10,5046,82,0.20783348687458134,0.6112046238734925,1
1234,3,0.34542891726411507,3527,2798,3,0.8969279843071165,0.07023237898697379,0
1355,2,0.5581351437029117,1760,424,9,0.8776401574453165,0.01640542953404378,0
1072,3,0.9913495655123735,2460,1492,5,0.7296219200689854,0.025033714104165807,0
424,2,0.548281301004693,832,4081,9,0.8527756704953455,0.07771925643202887,0
730,0,0.6929069662270422,2792,2977,10,0.9942844826128426,0.0837099631097695,0
1435,2,0.0050887211512287145,1738,4038,2,0.7585705017908935,0.07293506349902673,0
1208,2,0.7951933527599571,848,3627,5,0.9459040134668572,0.04056668128092292,0
663,0,0.9437284274697663,2923,1536,2,0.9226966497426381,0.013266475846815584,0
1272,3,0.15872396664918098,1858,1655,6,0.8058548722894903,0.08676170868090295,0
538,2,0.050932253074473466,2849,2500,10,0.7436913480664088,0.09610462705951607,0
345,3,0.16080720328229536,2592,3062,3,0.9047541554899038,0.05600966822797601,0
51,0,2.702792309517964,19,6134,19,0.0755830346027657,0.7992875305290864,1
1093,0,0.26015074699579943,53,3956,10,0.7398232680996484,0.06265790440430656,0
268,0,0.9289805976470782,2987,488,1,0.7890795073210025,0.021309782845432036,0
163,1,0.001380344877911277,4675,1223,9,0.7739382132349768,0.008438312531667037,0
583,0,0.48022215145695313,3139,1649,7,0.734573036517921,0.049164001159597716,0
1130,1,0.8787380642346955,4143,2291,8,0.9721772378584315,0.062325433538703005,0
373,2,0.08260226879029486,963,1129,2,0.7685929524461923,0.023541894343304906,0
1366,3,0.04034452370576913,698,4393,4,0.7029038320092047,0.056962232059620345,0
895,2,0.2621435541118289,1746,223,8,0.7749122750837963,0.009077101022655654,0
616,1,0.16708671192121194,202,1943,1,0.751498277455216,0.00018889517659765876,0
298,2,0.2372681006245485,4526,3145,7,0.7769586953753191,0.024607333623125352,0
90,1,0.8443824258118069,7897,95,7,0.2889263895083647,0.9634300643392779,1
816,1,0.9961026639150473,744,3057,9,0.7353022322433265,0.09202740504173462,0
94,0,2.3082509230723165,98,9717,66,0.2085144798401927,0.6835528706849536,1
456,3,0.8158237418424441,3525,1177,3,0.7906044751134871,0.08112951592783635,0
1086,0,4.995667043576623,5679,5666,2,0.22950005025426665,0.7524940914495926,1
1462,3,0.8951999318020494,297,4709,5,0.9306411636187415,0.0809181225755356,0
722,0,0.4660336092103241,1599,2630,3,0.8139364463265976,0.06651475804272482,0
1644,2,0.18866552850828755,8644,52,93,0.07896723421775363,0.49377914376292364,1
511,0,0.403756714465338,3802,312,7,0.956389544555843,0.015038654288858611,0
52,0,0.1224051409056332,6718,59,46,0.38127853139824314,0.4589081565803689,1
706,2,0.32240461843559687,1091,3858,1,0.9926706038704223,0.08120572732709246,0
614,2,0.43698838702452447,1584,4380,3,0.8928806451253773,0.08072189535622597,0
62,0,0.22885368558346397,9370,8265,39,0.10603878681406513,0.6427790659943603,1
1547,1,1.9010116717560561,29,99,4,0.6278435718452338,0.8972852066582457,1
1219,3,0.035686574042124386,2731,860,6,0.9072770996025795,0.07532194762948019,0
792,3,0.2617704098534548,471,1109,10,0.7199234221699292,0.06343662117278591,0
557,1,0.24574459207979193,4308,1803,7,0.7514217683242355,0.05983199762156336,0
302,2,0.556957103889339,2085,23,8,0.8898695548950897,0.04190353280183556,0
1751,1,0.6534416245534078,45,6693,91,0.6605413796046352,0.33996742381468237,1
884,1,0.3603184274684047,679,1516,4,0.9185379245501464,0.05369266908914836,0
429,0,0.7706648256767833,870,376,5,0.749539186671501,0.04075867904557641,0
453,0,0.8248075593087332,3149,4699,1,0.878684981743185,0.09152953378253208,0
1451,0,0.032347849765852366,4531,1602,10,0.9389278585165886,0.08944809515435226,0
202,0,0.05150767327161143,4205,3832,10,0.9290095251237541,0.07756252789346006,0
663,2,0.3850041385463113,76,3739,1,0.9654073184631351,0.06450608975427145,0
1339,0,0.16058367728280798,4416,1559,7,0.762643611091761,0.07313648162544632,0
221,2,0.06708700880333196,214,3945,7,0.7845100784468579,0.022443683262900506,0
1068,0,0.5448105039743532,38,4341,2,0.7410222398939764,0.07878102707829365,0
546,1,0.7281165569610314,549,136,10,0.7421679267681791,0.09943475258089063,0
1230,3,0.32896306594029456,7900,7898,59,0.1241086999033748,0.640607814149726,1
226,3,0.3515223876179274,2961,155,2,0.7455273264594766,0.04128371139913544,0
1330,2,0.7770911826407584,1550,2659,8,0.7789790058360986,0.03960756465413906,0
868,3,0.419413647064253,53,4968,1,0.967937592474402,0.04224501424201197,0
480,0,0.8700686232162278,3618,3884,1,0.8222919280081384,0.07523186333415709,0
307,2,0.1570730651663207,4719,1542,6,0.769095558315246,0.08460836067416895,0
339,3,0.7480926940505526,4416,4406,6,0.8366901944711937,0.0711672608401031,0
1131,0,2.5790613502334505,8640,8346,40,0.15973132937455917,0.5339723399387917,1
155,3,0.33204072291514997,1476,544,7,0.9821640648018447,0.024258941855232287,0
70,2,4.928994005694276,7668,7102,63,0.06558052304510939,0.32986256793859114,1
578,1,0.20678366694611316,210,406,8,0.9455160538505638,0.06481862711595134,0
1106,1,0.2201201230770068,1154,974,5,0.784002554531556,0.07700411752455898,0
1478,2,0.1112500621532635,929,2443,4,0.8246631397726821,0.0532232146073536,0
435,3,0.492716018141126,4252,817,7,0.7993936265271879,0.01802016575293296,0
171,2,0.5525506661676355,754,4924,6,0.8574357521254308,0.06140325792376686,0
88,3,0.1645627544097097,6,59,47,0.2935826342628528,0.46336698130559195,1
358,1,0.7205852053789189,3614,4363,6,0.7694084940344902,0.06827270355734183,0
1400,0,0.9364779845729083,1489,708,7,0.9760195597620196,0.04338153438871822,0
264,3,0.5120509592937933,1919,2632,9,0.910343036965151,0.002393244675857265,0
100,0,0.9807894244745293,4316,3396,4,0.9958717469992406,0.04952177104432131,0
1784,1,0.07576659931535734,9170,23,68,0.5918912883216907,0.8726581040953276,1
1653,3,1.8642433856891727,4,6017,59,0.1396755663636015,0.4803244168274349,1
462,2,0.44265372971259076,4948,4125,8,0.8753046396471585,0.00967818940879901,0
651,2,0.9393934389982602,2925,49,3,0.7049521116306833,0.07277464171691926,0
774,2,0.24854744926207561,985,4412,1,0.776576490879569,0.01703316057990384,0
1401,0,0.8845005772928596,3398,609,1,0.7600616931958613,0.08526070929731844,0
1361,3,0.6017064744453209,1808,669,1,0.9677609176337308,0.0360581780159155,0
288,1,0.6065098793515942,466,2898,8,0.967479783002826,0.03600790219031789,0
91,3,1.3424671199714324,96,55,7,0.14713719315529555,0.9838060154929706,1
140,2,0.7586644196580975,455,2413,9,0.7295015063143582,0.03684916733944105,0
1065,3,0.606845873496159,4807,2672,3,0.7744614506135382,0.012968940806434404,0
87,2,0.47542429030113964,3550,2412,6,0.8075025116427021,0.0368591130837475,0
730,2,0.4017144740282025,278,3224,6,0.7678889503403498,0.09169036368949,0
1172,3,0.5354191100508494,179,2552,3,0.9908745142967881,0.09931849428119606,0
1041,2,0.21079842417488526,294,3405,9,0.9061504581524371,0.08299142505994082,0
74,2,0.02125229598465994,36,8427,11,0.06626428322137796,0.7556627299076792,1
709,3,0.11903296616484216,152,4131,4,0.7381333323036229,0.02552853434465451,0
582,3,0.4495866358209627,886,1069,2,0.7478571165369013,0.012143846983689567,0
248,0,0.7255302728441129,4858,4580,7,0.9921513617012468,0.043791889728245915,0
906,1,0.9710233450638411,2974,3721,3,0.7005278105482572,0.08702647782003482,0
147,3,0.49257058160832745,1610,1720,7,0.9575354104260907,0.08528149566587703,0
92,0,0.11550461567104653,5827,6390,21,0.2911647310421279,0.7222413688392149,1
61,1,3.3219906094657397,9,63,66,0.22769113057412244,0.7464877219880554,1
879,3,0.40248422821700935,1915,170,7,0.8174721631945697,0.005706729922124754,0
614,0,0.5285986276555179,604,1470,6,0.9579978403876549,0.03596189410308487,0
1581,3,2.093676861877196,74,8352,5,0.5000929908842242,0.6565825336418818,1
292,2,0.7216099136105597,239,1879,2,0.9977795480144277,0.07266610158459876,0
855,0,0.9425267333121784,3323,233,7,0.921002707553533,0.019046936706289888,0
296,3,0.9915101496237193,536,1624,4,0.831210216648554,0.05495561617201009,0
50,2,0.15838564438457675,9,7155,3,0.13850789074180678,0.5235910582607057,1
656,3,0.10532116113933543,3303,2211,3,0.9494890692454317,0.01694017886278908,0
1256,1,0.3627853578885582,64,74,99,0.0469851566478209,0.9787839351010021,1
75,0,0.7732526010026108,3308,3581,9,0.9327779073132612,0.08949301679769073,0
256,3,0.4648349853152006,2392,1127,7,0.7507826618597405,0.06669148913247565,0
90,1,0.3786237725752711,77,38,47,0.067400217070059,0.48390780557714325,1
139,0,0.45666550379956705,4652,4468,3,0.9948955788184015,0.08717958110489982,0
85,1,1.630291618499505,5341,8988,96,0.07989658077611723,0.48112159442452557,1
356,2,0.11832620688150342,23,340,6,0.9427730725102033,0.053616811946064914,0
481,3,0.9591126413313092,2317,4800,10,0.8856751969670015,0.09313769886525206,0
1168,2,0.3038401818792502,774,2305,3,0.9306933135384492,0.050553897688720074,0
79,2,0.22831436540830752,43,74,90,0.1807919805955719,0.7139453791722574,1
844,3,0.9936843630890264,4967,1509,9,0.9318064236908798,0.05046254242806195,0
1319,2,0.4522189437661843,4909,1453,10,0.7102574609698127,0.022120617701168712,0
97,1,0.26309488134836784,7261,77,24,0.6072532015021316,0.3357347576198422,1
219,1,0.7736336070119546,2386,995,3,0.9801131864810226,0.044487026543758315,0
74,1,0.15846271152729752,535,2458,6,0.8728465933167213,0.039201624326045285,0
1267,0,0.8457685601760059,4878,3479,9,0.8176915466016694,0.03539493933399297,0
743,0,0.24325781209487374,796,2654,4,0.92500744415943,0.06995608751324288,0
251,2,0.07828553852119446,4963,319,5,0.8778402500170686,0.009098440963296539,0
1666,0,0.1998867094444146,15,18,95,0.3380643103488493,0.9776790298985041,1
486,0,0.04670561327742628,3935,1805,6,0.8174813641732626,0.03822231704049738,0
65,1,0.42427215198187895,2529,3523,10,0.8168238524440828,0.05190853970166777,0
649,1,0.41216211650293455,4456,4508,2,0.7959947528563961,0.05316841041032018,0
214,1,0.5811454712517583,4245,2297,4,0.8577950878726649,0.03567078177137494,0
1328,0,0.04338519155314713,3052,4430,4,0.9966328851791524,0.05360453441931332,0
335,3,0.5323655509078906,4841,1837,2,0.9793255136092046,0.03628418093619528,0
559,2,0.5848231839373712,3892,2466,2,0.7190119404841557,0.0511437975103184,0
642,0,0.044127008511196,3823,4082,3,0.7067595814608841,0.04104205744188527,0
1096,3,0.19692165701009479,1522,2737,5,0.7189964022073392,0.01619013211905961,0
1091,0,0.2713278550675229,286,3001,10,0.8333244663866161,0.012036115122714642,0
1412,2,0.9409075182527853,525,2036,7,0.8630947018075523,0.023856562156868613,0
1146,1,0.9042349417486143,2631,2320,7,0.9297891361939513,0.0016353959073013291,0
1261,3,0.18814122370339725,4023,1333,2,0.8901362693133368,0.00033832298014563333,0
539,1,0.8014824373881922,1896,3748,2,0.8555122155972398,0.011887768768355601,0
1008,1,0.3541795982224991,7523,7748,50,0.23048516122325777,0.9860927711538667,1
1445,2,0.4011267117559607,3816,3146,6,0.7260657206078529,0.09098126159451732,0
833,2,0.10372948279406524,1339,2424,1,0.759718108980688,0.08993153959180603,0
699,1,0.6840504570704263,1134,3620,2,0.8230271821779841,0.002636554961355564,0
155,1,0.9210226442342886,3269,2330,4,0.8989097505551711,0.06106136734607601,0
1138,2,0.965018233037919,4414,3786,8,0.778300409405386,0.0698481585258827,0
376,3,0.5552852373880193,1412,1133,2,0.8908113877380678,0.07538872472169876,0
420,1,0.04825478983536646,1532,627,4,0.8740262258381866,0.03488828247326175,0
1591,3,0.11453812425518273,84,40,7,0.04754551727124979,0.8601623651935262,1
173,3,0.42463877950847917,2037,248,10,0.7750842783967413,0.0704078702656342,0
1048,2,0.06792320072613584,89,6485,10,0.5830296424369922,0.8449978528107585,1
1417,1,0.7683164749553942,4946,3708,7,0.7195425909926187,0.0026088278606447913,0
437,0,0.4527659766038722,3993,442,3,0.9783597055172698,0.0058652363707617505,0
940,1,0.2419900818326911,2516,1924,7,0.8864031771276351,0.033948264132241016,0
1338,3,0.5416817601414673,1952,1438,8,0.9697964497166043,0.07786354439762426,0
